label	description 
AWS Support API	"Can a joomla website be installed on AWS?
Hello,
I have a joomla website and i would like to transfer it to AWS. is it possible to run it on AWS?

Hope to hear from you soon

Thank you

Ronnie"
AWS Support API	"Cannot mix items of different destination FC error
I started seeing this error today that I've never seen before when trying to create an inbound shipment: Cannot mix items of different destination FC.  This is just from creating a normal inbound shipment like we always have with a group of fnskus of all the same type of items.

What caused this and how do I fix it?

Thanks,
Chris"
AWS Support API	"Re: Cannot mix items of different destination FC error
Chris wrote:
I started seeing this error today that I've never seen before when trying to create an inbound shipment: Cannot mix items of different destination FC.  This is just from creating a normal inbound shipment like we always have with a group of fnskus of all the same type of items.

What caused this and how do I fix it?

Thanks,
Chris
When you do as preview it says where to send each fnsku.

Example:
I do a preview with 10 items
8 go to ABE3
2 go to IND1
shipment1 has 8 fnsku's bound for ABE3
shipment2 has 2 fnsku's bound for IND1

So what if I....

I create a shipment with 7 items and they all go to ABE3
I try to add 3 more fnsku's
1 goes to ABE3 but 2 go to IND1 - THUS THE ERROR... 'Cannot mix items of different destination FC'

Does that help any?"
AWS Support API	"Does amazon support Cpanel website hosting?
Hello,

I would like to start hosting my personal and clients websites to AMAZON. But  does it support cpanel website hosting  and if not how can i host my joomla website to AMAZON? because i see that AMAZON is the way to go for many webmasters in reseller hosting especially when it comes to prices  security for our clients' websites.

Your response will be highly appreciated

Thank you
Ronnie"
AWS Support API	"MWS migration workflow questions
Hi
I started looking over the FWS to MWS migration documents and am a bit alarmed at some of the workflow changes.  

Our primary workflow is labeling our items (one by one from your perspective) and then creating an inbound shipment at a later point in time.  Our stations to sticker items and create inbound shipments are completely different stations in the warehouse and sometimes in completely different physical locations.  So it is not possible for us to combine these two steps.  I'll also add that we are dealing with lots of unique items that each get their own fnsku (~500k). It doesn't seem right to be creating a new shipment each time we need to register an fnsku. But anyhow, there doesn't seem to be any other option with the new API, so I'm trying to understand the new workflow around registering fnskus and creating inbound shipments.  

1. If this is a new item (or its condition has changed), I need to call CreateInboundShipmentPlan for the single item, passing over merchant sku, condition, and asin.  
2. CreateInboundShipmentPlan returns an fnsku which we label the item with and store in our database.  And now I need to store DestinationFulfillmentCenterId and ShipmentId for each item in our database too?

And now this is where I'm lost.  Let's say we have a pile of items labeled with fnskus ready to be shipped (also consider many fnskus that may have been registered with the old API), what do I need to do in order to create a new inbound shipment for them?  I don't really understand the workflow in your guide.   Is there anyway just to create a brand new shipment for the items and not have to deal with all this complexity around looking at existing inbound shipments and the destination for each item, etc?

Thanks,
Chris"
AWS Support API	"Re: MWS migration workflow questions
This question would be better listed in the MWS forum but .....

Chris wrote: 

1. If this is a new item (or its condition has changed), I need to call CreateInboundShipmentPlan for the single item, passing over merchant sku, condition, and asin.  

Yes.....

2. CreateInboundShipmentPlan returns an fnsku which we label the item with and store in our database.  And now I need to store DestinationFulfillmentCenterId and ShipmentId for each item in our database too?


Only store the FNSKU

And now this is where I'm lost.  Let's say we have a pile of items labeled with fnskus ready to be shipped (also consider many fnskus that may have been registered with the old API), 

They will have the same FNSKU regardless of API

what do I need to do in order to create a new inbound shipment for them?  I don't really understand the workflow in your guide.   Is there anyway just to create a brand new shipment for the items and not have to deal with all this complexity around looking at existing inbound shipments and the destination for each item, etc?


Yes .... and just add whichever items you want to send in to the new shipment.

Edited by: oneida_books on Oct 11, 2011 4:27 PM"
AWS Support API	"Re: MWS migration workflow questions
Thanks for the answers.  That works for me.  

Didn't realize there was an MWS forum, found it on Google though, will check that out.

Thanks,
Chris"
AWS Support API	"Re: MWS migration workflow questions
Sorry ... I thought I posted the link to it. 

Got in to big a hurry to get out the door, I guess, but should anyone else see this post....

Amazon Marketplace Web Service (Amazon MWS)
http://www.amazonsellercommunity.com/forums/forum.jspa?forumID=43&start=0"
AWS Support API	"By using AWS Fullfilment API can we upload compatibility chart on amazon
Do anyone have information how can we upload or submit the compatibility chart on Amazon by using AWS API..

Compatibility chart
http://www.amazon.com/gp/product/compatibility-chart/B001G6MO1K/ref=au_pf_dp_chart"
AWS Support API	"Re: By using AWS Fullfilment API can we upload compatibility chart on amazon
wrong forum ...

AWS API forum:
https://forums.aws.amazon.com/forum.jspa?forumID=9&start=0"
AWS Support API	"New to Amazon API programming. Help please.
Hi All,

I got a task to do following. Please help me. I'm new to this Amazon API programming.
I don't know how to start. I like to tell you that, I am very good in C# programming.

Tasks:

1. Connect to Amazon
2. Get Orders from Amazon.
3. Update Orders

Your help is very much important. Kindly help.

Thanks,
Mark"
AWS Support API	"Re: New to Amazon API programming. Help please.
This API is going out the door before long.

Best to start with the MWS API ...

MWS Forum:
http://www.amazonsellercommunity.com/forums/forum.jspa?forumID=43&start=0

MWS API's:
https://developer.amazonservices.com/"
AWS Support API	"2011-10-05T13:09:01Z: SIRM unavailable,SISS available,SIPS available??
We are having problems sending fulfillment orders to Amazon today.  Nothing has changed in our code that has been running great for a year.


Dim servicestatusresponse As New Amazon.FWSOutbound.Model.GetServiceStatusResponse
Dim servicestatusrequest As New Amazon.FWSOutbound.Model.GetServiceStatus

servicestatusresponse = _AmazonFWSservice.GetServiceStatus(servicestatusrequest)


We are getting:
2011-10-05T13:09:01Z: SIRM unavailable,SISS available,SIPS available

in the servicestatusresponse.GetServiceStatusResult.Status 

This is causing our multichannel orders to fail being sent to Amazon for fulfillment.  

Is the system down now?"
AWS Support API	"Re: 2011-10-05T13:09:01Z: SIRM unavailable,SISS available,SIPS available??
We're aware of this issue and working to resolve the problem. We'll be updating the following thread as more news is available.

https://forums.aws.amazon.com/thread.jspa?threadID=77545"
