label	description
Amazon SNS	"['sns', 'maxprice', 'attribute', 'page', 'https://docsawsamazoncom/sns/latest/dg/sms_publishtophonehtml', 'shows', 'parameter', 'sms', 'maxprice', 'try', 'use', 'says', 'invalid', 'parameter', 'looks', 'like', 'option', 'deprecated', 'awssnssmsmaxprice', 'maximum', 'amount', 'usd', 'willing', 'spend', 'send', 'sms', 'message', 'amazon', 'sns', 'send', 'message', 'determines', 'would', 'incur', 'cost', 'exceeds', 'maximum', 'price', 'setting', 'results', 'invalid', 'parameter', 'error:', 'function', 'setsmsattributes', 'const', 'params', 'attributes:', 'maxprice:', ""'001'"", 'smssetsmsattributesparams', 'err', 'data', '=>', 'consolelogerr', 'consolelogdata', 'edited', 'by:', 'konstantin', 'klitenik', 'feb', '19', '2018', '11:44']"

Amazon SNS	['sns', 'sms', 'working', 'pakistan', 'used', 'sns', 'send', 'sms', 'two', 'different', 'mobile', 'num', 'pakistan', 'numerous', 'time', 'failed', 'everytime', 'wrong', 'wrong', 'since', 'tried', 'console', 'well', 'thing', 'think', 'number', 'understading', 'pakistan', 'mobile', 'nums', 'form', '03nnxxxyyyy', 'add', 'country', 'code', '92', 'becomes', '923nnxxxyyyy', 'pointers', 'region', 'tried:', 'useast1', 'asia/pacifictokyo', 'used', 'js', 'sdk', 'console', 'cloudwatch', 'log:', 'notification:', 'messageid:', 'c7478efd96f054b1928addfe43d495bc', 'timestamp:', '20180218', '19:24:20856', 'delivery:', 'destination:', '92300xxxyyyy', 'smstype:', 'transactional', 'providerresponse:', 'internal', 'error', 'dwelltimems:', '51', 'status:', 'failure']

Amazon SNS	"['amazon', 'sms', 'problem', 'user', 'receiving', 'transactional', 'sms', 'sends', 'problems', 'sms', 'delivering', 'implementing', 'amazon', 'sns', 'sms', 'sends', 'development', 'user', 'phone', 'number', 'validation', 'sing', 'dev', 'environment', 'sms', '10', 'sms', 'get', 'received', 'end', 'user', 'mi', 'team', 'devs', 'located', 'venezuela', 'soo', 'phone', 'numbers', 'use', 'testing', 'movistar', 'digitel', 'movilnet', 'operators', 'end', 'product', 'release', 'mexico', 'woundering', 'wat', 'problem', 'check', 'amazon', 'cloudwatch', 'messages', 'get', 'deliver', 'showing', 'phones', 'need', 'amazon', 'give', 'security', 'working', 'production', 'use', 'simple', 'php', 'code', 'sms', 'delivering:', '$smsmessage', 'validation', 'code', 'is:', '$code', '$smsattributes', 'array', ""'awssnssmssenderid'"", '=>', 'array', ""'datatype'"", '=>', ""'string'"", ""'stringvalue'"", '=>', ""'alana'"", ""'awssnssmssmstype'"", '=>', 'array', ""'datatype'"", '=>', ""'string'"", ""'stringvalue'"", '=>', ""'transactional'"", '$payload', 'array', ""'message'"", '=>', '$smsmessage', ""'phonenumber'"", '=>', '$phonenumber', ""'messageattributes'"", '=>', '$smsattributes', '$result', '$this>sns>publish$payload', 'advance']"

Amazon SNS	"['amazon', 'sms', 'problem', 'user', 'receiving', 'transactional', 'sms', 'sends', 'experiencing', 'exact', 'problem', 'production', 'service', 'since', 'february', '13', 'large', 'portion', 'transactional', ""sms's"", 'received', 'customers', 'located', 'norway', 'production', 'service', 'live', 'year', 'experienced', 'problem', 'could', 'aws', 'employee', 'look', 'problem']"

Amazon SNS	['support', 'chrome', '50', 'payloads', 'chrome', 'version', '50', 'send', 'encrypted', 'payloads', 'reach', 'browser', 'however', 'working', 'us', 'sending', 'via', 'sns', 'anyone', 'able', 'make', 'work']

Amazon SNS	['support', 'chrome', '50', 'payloads', 'finally', 'make', 'work', 'would', 'care', 'share', 'solution', 'possible']

Amazon SNS	['sns', 'confirmation', 'requests', 'ip', 'ranges', 'service', 'name', 'know', 'sns', 'confirmation', 'requests', 'come', 'amazon', 'ip', 'contained', 'https://iprangesamazonawscom/iprangesjson', 'ranges', 'also', 'indicate', 'services', 'amazon', 'ips', 'think', 'ec2', 's3', 'cloudfront', 'route53_healthchecks', 'sns', 'confirmation', 'service', 'set', 'notifications', 'would', 'come', 'thus', 'added', 'sg', 'using', 'service', 'amazon', 'useast1', '111', 'blocks', 'seems', 'extreme', 'number', 'sg']

Amazon SNS	['sns', 'confirmation', 'requests', 'ip', 'ranges', 'service', 'name', 'pretty', 'sure', 'service', 'name', 'ipranges', 'output', 'sns', 'amazon']

Amazon SNS	['sns', 'push', 'message', 'received', 'many', 'subscribers', 'chrome', 'implemented', 'push', 'notifications', 'system', 'based', 'sns', 'sns', 'application', 'gcm/firebase', 'user', 'tokens', 'registered', 'endpoints', 'created', 'topic', 'endpoints', 'subscribed', 'topic', 'automatically', 'send', 'push', 'notification', 'target', 'topic', 'arn', 'subscribers', 'receive', 'notification', 'two', 'problems', 'related:', 'subscribers', 'big', 'difference', 'time', 'receive', 'notifications', 'several', 'minutes', 'even', 'hours', 'new', 'subscribers', 'even', 'receive', 'notifications', 'would', 'need', 'subscribers', 'receive', 'message', 'likely', 'time', 'right', '300k', 'subscribers', 'receiving', 'several', 'reports', 'saying', 'feature', 'working', 'cloudwatch', 'logs', 'says', 'push', 'messages', 'sent', 'time', 'confirmed', 'happening', 'fact', 'failure', 'entries', 'clients', 'help', 'would', 'greatly', 'appreciated']

Amazon SNS	['sms:', 'possible', 'customize', 'optout', 'confirmation', 'message', 'possibility', 'customizing', 'automated', 'confirmation', 'message', 'sent', 'end', 'user', 'replies', 'stop', 'sms', 'present', 'user', 'receives', 'generic', 'message', 'number', 'opted', 'list', 'replying', 'stop', 'possible', 'customize', 'looks', 'like', 'optout', 'stop', 'sms', 'aws', 'account', 'level', 'whats', 'possibility', 'opting', 'specific', 'topic', 'instead', 'aws', 'account', 'level', 'possible', 'track', 'sms', 'opens']

Amazon SNS	"[""can't"", 'create', 'plateform', 'app^lication', 'paris', 'region', 'euwest3', ""there's"", 'non', 'pissibility', 'console', 'create', 'platform', 'application', 'paris', 'region', 'possible', 'irland', 'example', 'mean', 'sns', 'mobile', 'push', 'notification', 'available', 'yet', 'euwest3']"

Amazon SNS	"['sns', 'notification', 'ses', 's3', 'email', 'configured', 'ses', ""'rule'"", 'deliver', '*@mydomaincom', 'emails', 's3', 'bucket', 'addition', 'rule', 'trigger', 'sns', 'topic', 'set', 'utf8', 'confirm', 'notification', 'mailbox', 'subscribed', 'topic', 'emails', 'correctly', 'saved', 's3', 'bucket', 'sns', 'notifcation', 'comes', 'subscribed', 'mailbox']"

Amazon SNS	"['amazonmobilepush', 'ios', 'app', 'generates', 'valid', 'apsenvironment', 'tried', 'running', 'sample', 'iphone', 'sns', 'testing', 'app', 'failed', 'following', 'error', ""can't"", 'get', 'device', 'token', 'sample', 'supposed', 'help', 'get', 'suggestions', '20180204', '20:57:247966770800', 'amazonmobilepushhttps://forumsawsamazoncom/', 'https://forumsawsamazoncom/', 'called', 'within', 'transaction', '20180204', '20:57:248572950800', 'amazonmobilepushhttps://forumsawsamazoncom/', 'failed', 'register', 'error', 'error', 'domain=nscocoaerrordomain', 'code=3000', 'valid', '“apsenvironment”', 'entitlement', 'string', 'found', 'application', 'userinfo={nslocalizeddescription=no', 'valid', '“apsenvironment”', 'entitlement', 'string', 'found', 'application}']"

Amazon SNS	['sns', 'confirmation', 'requests', 'coming', 'ip', 'aws', 'ip', 'ranges', 'may', 'completely', 'confused', 'trying', 'come', 'sg', 'allows', 'sns', 'http', 'confirmation', 'requests', 'instance', 'tests', 'request', 'appears', 'coming', 'ip', 'ip', 'ranges', 'listed', 'https://iprangesamazonawscom/iprangesjson', 'expected', 'add', 'aws', 'ip', 'ranges', 'sg', 'sure', 'understanding', 'use', 'vpc', 'flow', 'logs', 'watch', 'traffic', 'request', 'confirmation', 'see', 'messages', 'coming', 'ips', 'expected', 'port:', '7221217138', '7221217143', '722121764', '722121782', '722121776', 'check', 'https://iprangesamazonawscom/iprangesjson', 'see', 'ips', 'unless', 'interpreting', 'cidrs', 'incorrectly', 'misunderstanding', 'using', 'correct', 'list', 'aws', 'ips', 'sns']

Amazon SNS	['sns', 'confirmation', 'requests', 'coming', 'ip', 'aws', 'ip', 'ranges', 'realized', 'interpreting', 'cidr', 'range', 'incorrectly', 'ips', 'start', '7221217*', 'within', 'useast', 'range', '72211920/19', 'ie', 'never', 'mind']

Amazon SNS	['sms', 'default', 'sender', 'id', 'bug', 'smsway', 'sender', 'id', 'default', 'sender', 'id', 'configured', 'text', 'messaging', 'preferences', 'working', 'fine', 'recently', 'sms', 'messages', 'started', 'come', 'smsway', 'sender', 'preferences', 'still', 'contain', 'custom', 'default', 'sender', 'id', 'changes', 'sns', 'service', 'recently', 'change', 'sender', 'id', 'configured', 'one', 'vasyl']

Amazon SNS	['sms', 'default', 'sender', 'id', 'bug', 'smsway', 'sender', 'id', 'contacting', 'us', 'senderid', 'configured', 'regions', 'sounds', 'like', 'might', 'publishing', 'region', 'different', 'senderid', 'set', 'expect']

Amazon SNS	['sms', 'default', 'sender', 'id', 'bug', 'smsway', 'sender', 'id', 'joel', 'configuration', 'correct', 'defaultsenderid', 'configured', 'region', 'using', 'service', 'euwest1', 'snsclient', 'code', 'configured', 'corresponding', 'region', 'well', 'working', 'fine', 'recently', 'vasyl']

Amazon SNS	['sms', 'default', 'sender', 'id', 'bug', 'smsway', 'sender', 'id', 'confirm', 'bug', 'happened', 'two', 'independent', 'accounts', 'us', 'euwest1', 'region', 'also', 'started', 'incorrectly', 'quote', 'characters', 'like', 'within', 'sms', 'worked', 'fine', 'yesterday', 'change', 'form', 'site', 'reproduce', 'send', 'sms', 'message', 'region', 'default', 'sender', 'configured', 'matter', 'message', 'smsway']

Amazon SNS	['sms', 'default', 'sender', 'id', 'bug', 'smsway', 'sender', 'id', 'seems', 'issue', 'defaultsenderid', 'fixed', 'today', 'tested', 'independent', 'accounts', 'euwest1']

Amazon SNS	"['bad', 'sms', 'sender', 'id', 'verify', 'received', 'customer', 'since', 'days', 'sms', 'received', 'phone', 'sender', 'id', 'named', ""'*verify*'"", 'sms', 'sent', 'two', 'different', 'phone', 'one', 'phone', 'received', 'sms', 'good', 'sender', 'id', 'second', 'one', 'received', 'sms', 'verify', 'sender', 'id', 'change', 'nothing', 'side', 'using', 'irland', 'region', 'sms', 'send', 'sms', 'france', 'phone', 'number', 'help', 'us', 'solve', 'issue', 'frédéric']"

Amazon SNS	"['sns', 'support', 'amazon', 'certificate', 'service', 'ca', 'https', 'endpoints', 'domain', 'registered', 'route53', 'acm', 'certificate', 'cert', 'installed', 'elb', 'sits', 'front', 'log', 'service', 'want', 'send', 'messages', 'elb', 'terminates', 'https', 'port', '8088', 'sends', 'http', 'service', 'behind', 'send', 'messages', 'using', 'curl', 'messages', 'show', 'using', 'http', 'basic', 'auth', 'like', 'so:', 'curl', 'https://x:asdfasdf@splunkhyttfhsthahanet:8088/services/collector', ""'{sourcetype:"", 'fun', 'event:', 'mic', 'check', ""check}'"", 'send', 'subscription', 'aws', 'console', 'see', 'come', 'nodes', 'behind', 'elb', 'never', 'passes', 'basic', 'auth', 'system', 'returns', '401', 'happening', 'acm', 'certificates', 'allowed', 'purpose', 'see', 'fingerprints', 'get', 'back', 'endpoint', 'shown', 'here:', 'https://docsawsamazoncom/sns/latest/dg/sendmessagetohttphttpscahtml', 'problem', 'https', 'http', 'elb', 'listener', 'use', 'acm', 'certs', 'elbs', 'sns', 'https', 'endpoints', 'using', 'basic', 'auth']"

Amazon SNS	['sns', 'support', 'amazon', 'certificate', 'service', 'ca', 'https', 'endpoints', 'come', 'aws', 'sns', 'guys', 'get', 'love']

Amazon SNS	['sns', 'support', 'amazon', 'certificate', 'service', 'ca', 'https', 'endpoints', 'downloaded', 'aws', 'ca', 'certs', 'here:', 'https://docsawsamazoncom/iot/latest/developerguide/managingdevicecertshtml', 'made', 'copy', 'list', 'certs', 'supported', 'sns', 'https://docsawsamazoncom/sns/latest/dg/sendmessagetohttphttpscahtml', 'put', 'file', 'appears', 'acm', 'signing', 'certs', 'route53', 'dns', 'domain', 'amazonrootca1', '`ls', '*pem`', 'echo', '$i', 'openssl', 'x509', 'noout', 'fingerprint', 'sha1', 'inform', 'pem', '$i', 'done', 'amazonrootca1pem', 'sha1', 'fingerprint=8d:a7:f9:65:ec:5e:fc:37:91:0f:1c:6e:59:fd:c1:cc:6a:6e:de:16', 'amazonrootca2pem', 'sha1', 'fingerprint=5a:8c:ef:45:d7:a6:98:59:76:7a:8c:8b:44:96:b5:78:cf:47:4b:1a', 'amazonrootca3pem', 'sha1', 'fingerprint=0d:44:dd:8c:3c:8c:1a:1a:58:75:64:81:e9:0f:2e:2a:ff:b3:d2:6e', 'amazonrootca4pem', 'sha1', 'fingerprint=f6:10:84:07:d6:f8:bb:67:98:0c:c2:e2:44:c2:eb:ae:1c:ef:63:be', 'grep', '8d:a7:f9', 'snscertstxt', 'grep', '5a:8c:ef', 'snscertstxt', 'grep', '0d:44:dd', 'snscertstxt', 'grep', 'f6:10:84', 'snscertstxt', 'aws', 'sns', 'ever', 'support', 'aws', 'acm', 'cas', 'halp']

Amazon SNS	"['responded', 'stop', 'sms', ""can't"", 'opt', 'responded', 'stop', 'see', 'would', 'happen', 'unfortunately', 'opted', 'sns', 'text', 'messages', ""can't"", 'opt', 'reset', 'get', 'text', 'messages', 'sns', 'followed', 'instructions', 'went', 'sns', 'opted', 'page', 'phone', 'number', 'even', 'listed', ""i'll"", 'need', 'aws', 'help', 'edited', 'by:', 'ffxsam', 'jan', '29', '2018', '8:12']"

Amazon SNS	['sns', 'useast1', 'sms', 'delivery', 'since', '21', 'jan', 'sms', 'delivered', 'useast1', 'different', 'contries:', 'us', 'ru', 'tr', 'use', 'sms', 'notifications', 'cloudwatch', 'alarms', 'checked', 'uswest2', 'sms', 'delivery', 'working', 'good', 'maybe', 'useast1', 'sns', 'issue', 'tried', 'create', 'new', 'topics', 'subscriptions', 'test', 'delivery']

Amazon SNS	['android', 'notification', 'working', 'android', 'oreo', '80', 'getting', 'push', 'notification', 'android', 'devices', 'less', 'oreo', 'get', 'crash', 'gcmreceiver:', 'failed', 'resolve', 'target', 'intent', 'service', 'skipping', 'classname', 'enforcement', 'activitymanager:', 'unable', 'start', 'service', 'intent', 'act=comgoogleandroidc2dmintentreceive', 'flg=0x1000010', 'pkg=com', 'extras', 'u=0:', 'found', 'gcmreceiver:', 'error', 'delivering', 'message:', 'serviceintent', 'found', 'broadcastreceiver:', 'broadcastreceiver', 'trying', 'return', 'result', 'nonordered', 'broadcast', 'broadcastreceiver:', 'javalangruntimeexception:', 'broadcastreceiver', 'trying', 'return', 'result', 'nonordered', 'broadcast', 'broadcastreceiver:', 'androidcontentbroadcastreceiverchecksynchronoushintbroadcastreceiverjava:649', 'broadcastreceiver:', 'androidcontentbroadcastreceiversetresultcodebroadcastreceiverjava:415', 'broadcastreceiver:', 'comamazonawsunitygcmbroadcastreceiveronreceivegcmbroadcastreceiverjava:18', 'broadcastreceiver:', 'androidappactivitythreadhandlereceiveractivitythreadjava:3252', 'broadcastreceiver:', 'androidappactivitythreadwrap17unknown', 'source:0', 'broadcastreceiver:', 'androidappactivitythread$hhandlemessageactivitythreadjava:1677', 'broadcastreceiver:', 'androidoshandlerdispatchmessagehandlerjava:105', 'broadcastreceiver:', 'androidoslooperlooplooperjava:164', 'broadcastreceiver:', 'androidappactivitythreadmainactivitythreadjava:6541', 'broadcastreceiver:', 'javalangreflectmethodinvokenative', 'method', 'broadcastreceiver:', 'comandroidinternaloszygote$methodandargscallerrunzygotejava:240', 'broadcastreceiver:', 'comandroidinternaloszygoteinitmainzygoteinitjava:767', 'kindly', 'let', 'know', 'anything', 'wrong', 'end', 'info', 'required']

Amazon SNS	['android', 'notification', 'working', 'android', 'oreo', '80', 'looks', 'like', 'due', 'limitations', 'os', 'https://developerandroidcom/about/versions/oreo/backgroundhtml', 'managed', 'solve', 'issue', 'get', 'feedback', 'amazon']

Amazon SNS	['resolve', 'sms', 'providerresponse:', 'internal', 'error', 'trying', 'send', 'sms', 'message', 'using', 'publish', 'text', 'message', 'option', 'sns', 'dashboard', 'messages', 'failing', 'error', 'providerresponse:', 'internal', 'error', 'also', 'tested', 'using', 'python', 'sdk', 'get', 'error', 'response', 'spend', 'limit', 'default', '$1', 'read', 'posts', 'could', 'cause', 'issue', 'support', 'raise', 'limit', 'assume', 'causing', 'issue', 'else', 'look', 'resolve', 'issue']

Amazon SNS	['resolve', 'sms', 'providerresponse:', 'internal', 'error', 'sorry', 'bumping', 'anyone', 'support', 'help', 'suggestions', 'look', 'resolve']

Amazon SNS	['bounce', 'email', 'received', 'via', 'sns', 'set', 'receipt', 'rule', 'receive', 'emails', 'corresponding', 'domain', 'post', 'sns', 'topic', 'since', 'set', 'domain', 'email', 'sent', 'domain', 'relayed', 'sns', 'endpoint', 'supported', 'inboxes', 'invariably', 'signal', 'aws', 'receive', 'email', 'via', 'sns', 'supported', 'bounce', 'email']

Amazon SNS	['causes', 'sudden', 'delays', 'aws', 'sns', 'experience', 'sudden', 'appearance', 'huge', 'delays', 'sns', 'notifications', 'pushed', 'http', 'endpoint', 'started', 'immediately', 'june', '12', '2017', 'around', '5pm', 'cet', 'disappeared', 'notifications', 'delivered', 'pretty', 'much', 'instantly', 'since', '10%', 'notifications', 'take', '10', 'minutes', 'delivery', '33%', 'minute', 'time', 'message', 'sent', 'sns', 'received', 'http', 'endpoint', 'subscriber', 'put', 'average', 'daily', 'delivery', 'delay', 'graph:', 'https://pbstwimgcom/media/dfcxibvxsaauj3ejpg', 'message', 'volume', 'small', '2001000', 'per', 'day', 'notifications', 'consists', 'json', 'key/value', 'containing', 'uuid', 'topic', 'also', 'delivers', 'sqs', 'happens', 'instantly', 'could', 'cause', 'edit:', 'added', 'link', 'graph']

Amazon SNS	['causes', 'sudden', 'delays', 'aws', 'sns', 'region', 'using']

Amazon SNS	['causes', 'sudden', 'delays', 'aws', 'sns', 'sorry', 'mentioning', 'before:', 'eucentral1']
